feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,label
20.0,9.0,10.0,8.0,45.0,8.0,30.0,21.0,1.0,0.0,3.0,7.0,4.0,2.0,7.0,4.0,0.6851402527331323,0.7851402527331323
36.0,6.0,4.0,35.0,2.0,15.0,6.0,54.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0,3.0,0.969799784826765,1.0
20.0,48.0,50.0,1.0,36.0,9.0,4.0,2.0,1.0,2.0,5.0,0.0,5.0,0.0,0.0,1.0,0.8604424526340292,0.8604424526340292
15.0,2.0,8.0,60.0,0.0,3.0,2.0,100.0,2.0,1.0,2.0,4.0,6.0,2.0,1.0,0.0,0.8609279890682808,0.9609279890682808
35.0,16.0,20.0,0.0,0.0,12.0,3.0,10.0,2.0,6.0,1.0,6.0,10.0,1.0,2.0,9.0,0.4275162096010865,0.4275162096010865
16.0,5.0,1.0,42.0,4.0,10.0,1.0,70.0,6.0,4.0,0.0,1.0,0.0,9.0,0.0,3.0,0.7017692181140877,0.8017692181140876
35.0,18.0,20.0,9.0,0.0,32.0,2.0,20.0,2.0,7.0,8.0,8.0,1.0,4.0,1.0,8.0,0.5122056324652023,0.6122056324652023
18.0,54.0,28.0,4.0,3.0,64.0,9.0,12.0,3.0,3.0,3.0,0.0,2.0,0.0,8.0,4.0,0.7825335801016535,0.8825335801016535
28.0,16.0,20.0,0.0,90.0,4.0,18.0,6.0,3.0,6.0,1.0,3.0,1.0,3.0,3.0,5.0,0.794040924510489,0.994040924510489
8.0,7.0,45.0,18.0,24.0,8.0,5.0,20.0,2.0,6.0,4.0,7.0,5.0,2.0,4.0,8.0,0.5579703465239542,0.5579703465239542
35.0,30.0,15.0,6.0,0.0,24.0,2.0,8.0,2.0,1.0,2.0,5.0,9.0,5.0,1.0,2.0,0.6238502938920436,0.6238502938920436
27.0,7.0,3.0,32.0,0.0,4.0,8.0,35.0,6.0,6.0,2.0,4.0,10.0,3.0,2.0,2.0,0.5281464192178812,0.5281464192178812
9.0,1.0,1.0,100.0,14.0,10.0,1.0,90.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,1.0,0.9317706254144191,1.0
40.0,18.0,3.0,15.0,0.0,40.0,4.0,12.0,3.0,3.0,2.0,2.0,3.0,6.0,0.0,4.0,0.753756731912806,0.853756731912806
9.0,4.0,10.0,40.0,27.0,32.0,3.0,36.0,0.0,3.0,3.0,6.0,6.0,4.0,2.0,5.0,0.7049750348993044,0.7049750348993044
80.0,12.0,2.0,5.0,0.0,32.0,6.0,24.0,2.0,1.0,1.0,4.0,3.0,4.0,1.0,2.0,0.8675495815356977,0.9675495815356977
56.0,8.0,12.0,6.0,12.0,10.0,32.0,35.0,1.0,2.0,1.0,5.0,4.0,3.0,4.0,2.0,0.8191199712879925,1.0
15.0,18.0,64.0,10.0,9.0,9.0,24.0,12.0,2.0,7.0,0.0,3.0,8.0,8.0,2.0,4.0,0.6091496780590399,0.7091496780590398
21.0,3.0,4.0,40.0,0.0,12.0,1.0,81.0,4.0,2.0,0.0,6.0,3.0,1.0,0.0,0.0,0.8382537894415586,0.9382537894415586
8.0,1.0,3.0,81.0,7.0,5.0,2.0,100.0,2.0,0.0,2.0,0.0,6.0,4.0,1.0,0.0,0.8726024988590358,1.0
16.0,3.0,6.0,20.0,30.0,4.0,10.0,30.0,6.0,2.0,5.0,1.0,7.0,3.0,3.0,1.0,0.6443077717135124,0.6443077717135124
12.0,4.0,15.0,63.0,14.0,3.0,2.0,60.0,4.0,3.0,2.0,2.0,5.0,2.0,1.0,4.0,0.8263995950005141,0.926399595000514
9.0,1.0,2.0,100.0,4.0,5.0,1.0,81.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.9609958716373916,1.0
8.0,7.0,30.0,32.0,80.0,3.0,20.0,20.0,2.0,6.0,1.0,4.0,2.0,2.0,1.0,1.0,0.861684827823226,1.0
18.0,21.0,20.0,3.0,15.0,6.0,14.0,12.0,7.0,4.0,8.0,2.0,2.0,5.0,5.0,1.0,0.5375984918702472,0.5375984918702472
49.0,2.0,4.0,7.0,12.0,8.0,24.0,45.0,0.0,1.0,3.0,6.0,4.0,2.0,5.0,4.0,0.7386535029144526,0.8386535029144526
9.0,2.0,40.0,40.0,90.0,1.0,16.0,42.0,0.0,1.0,3.0,3.0,1.0,0.0,0.0,1.0,0.9596929473774009,1.0
20.0,12.0,40.0,30.0,0.0,6.0,3.0,20.0,1.0,4.0,6.0,1.0,7.0,1.0,2.0,8.0,0.6080670566878972,0.6080670566878972
36.0,20.0,2.0,6.0,36.0,90.0,8.0,9.0,0.0,1.0,1.0,1.0,5.0,1.0,2.0,0.0,0.9380835898203226,1.0
30.0,12.0,6.0,14.0,10.0,10.0,6.0,27.0,1.0,1.0,1.0,5.0,9.0,3.0,1.0,6.0,0.5996093044344227,0.5996093044344227
10.0,1.0,2.0,24.0,0.0,2.0,10.0,90.0,3.0,0.0,1.0,5.0,8.0,1.0,9.0,1.0,0.6110613302188304,0.7110613302188303
6.0,4.0,16.0,15.0,100.0,1.0,21.0,24.0,1.0,0.0,0.0,2.0,0.0,0.0,4.0,2.0,0.9373463023089499,1.0
10.0,3.0,8.0,1.0,50.0,4.0,80.0,15.0,3.0,2.0,2.0,0.0,5.0,3.0,2.0,2.0,0.8542741752955075,1.0
24.0,4.0,10.0,70.0,4.0,6.0,1.0,54.0,2.0,3.0,3.0,3.0,0.0,1.0,0.0,3.0,0.8977357942210864,0.9977357942210864
28.0,5.0,3.0,36.0,1.0,30.0,2.0,40.0,3.0,4.0,2.0,5.0,0.0,1.0,1.0,6.0,0.7722385602381984,0.8722385602381983
24.0,56.0,80.0,6.0,9.0,14.0,12.0,8.0,2.0,1.0,2.0,1.0,8.0,5.0,4.0,2.0,0.7786267025890728,0.9786267025890729
42.0,8.0,12.0,8.0,6.0,10.0,8.0,35.0,1.0,2.0,1.0,7.0,5.0,3.0,7.0,2.0,0.6450080626511749,0.6450080626511749
6.0,5.0,20.0,24.0,81.0,2.0,18.0,40.0,1.0,4.0,1.0,2.0,0.0,1.0,3.0,3.0,0.9065916553832888,1.0
21.0,20.0,30.0,8.0,9.0,6.0,14.0,8.0,4.0,1.0,7.0,2.0,8.0,5.0,5.0,2.0,0.5716019827894465,0.5716019827894465
36.0,8.0,2.0,27.0,18.0,40.0,2.0,30.0,0.0,2.0,1.0,6.0,7.0,6.0,1.0,7.0,0.6497324919081697,0.6497324919081697
35.0,10.0,3.0,8.0,8.0,18.0,6.0,18.0,2.0,9.0,2.0,2.0,2.0,7.0,1.0,7.0,0.5366486728078251,0.6366486728078251
20.0,4.0,8.0,8.0,0.0,8.0,9.0,40.0,8.0,3.0,2.0,7.0,9.0,7.0,0.0,6.0,0.40290953557570836,0.40290953557570836
18.0,8.0,5.0,16.0,45.0,8.0,30.0,28.0,3.0,2.0,4.0,0.0,4.0,7.0,7.0,3.0,0.6752383392019659,0.7752383392019658
49.0,4.0,4.0,10.0,24.0,6.0,16.0,45.0,0.0,0.0,3.0,9.0,2.0,1.0,6.0,4.0,0.6893322311684466,0.7893322311684465
21.0,9.0,10.0,7.0,12.0,24.0,6.0,9.0,4.0,8.0,9.0,6.0,4.0,2.0,1.0,8.0,0.4130941371759641,0.4130941371759641
28.0,30.0,63.0,0.0,0.0,6.0,6.0,3.0,3.0,7.0,2.0,2.0,9.0,5.0,1.0,2.0,0.6192189830166956,0.7192189830166956
56.0,18.0,10.0,10.0,20.0,12.0,4.0,18.0,1.0,7.0,9.0,9.0,1.0,1.0,0.0,7.0,0.5303331123612492,0.6303331123612492
18.0,6.0,16.0,8.0,70.0,8.0,32.0,20.0,3.0,1.0,6.0,2.0,3.0,2.0,4.0,1.0,0.8199718226871268,0.9199718226871267
42.0,20.0,9.0,0.0,0.0,48.0,3.0,9.0,1.0,8.0,8.0,8.0,1.0,2.0,2.0,8.0,0.49902679840919545,0.49902679840919545
12.0,16.0,40.0,5.0,81.0,7.0,24.0,12.0,1.0,6.0,3.0,4.0,0.0,6.0,2.0,4.0,0.771890478203637,0.9718904782036369
28.0,2.0,4.0,9.0,6.0,4.0,8.0,50.0,3.0,1.0,3.0,8.0,5.0,0.0,7.0,5.0,0.5495655617442083,0.6495655617442083
16.0,9.0,7.0,9.0,0.0,8.0,12.0,10.0,6.0,8.0,6.0,8.0,5.0,7.0,1.0,9.0,0.28683181462520074,0.3868318146252008
56.0,20.0,15.0,24.0,1.0,36.0,6.0,20.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,0.9787905612274486,1.0
12.0,8.0,10.0,6.0,0.0,10.0,20.0,9.0,4.0,7.0,3.0,1.0,8.0,9.0,8.0,8.0,0.30175284349079223,0.30175284349079223
12.0,4.0,20.0,14.0,20.0,3.0,7.0,30.0,4.0,3.0,1.0,5.0,8.0,2.0,6.0,1.0,0.5863019699779286,0.5863019699779286
16.0,4.0,7.0,80.0,2.0,4.0,3.0,60.0,0.0,3.0,6.0,2.0,1.0,0.0,2.0,4.0,0.835710894037345,1.0
20.0,24.0,12.0,8.0,10.0,14.0,30.0,8.0,1.0,5.0,1.0,2.0,9.0,5.0,1.0,2.0,0.6397257938608621,0.6397257938608621
15.0,1.0,2.0,80.0,0.0,2.0,2.0,90.0,2.0,0.0,1.0,2.0,4.0,1.0,1.0,1.0,0.9331389496316869,1.0
54.0,35.0,1.0,16.0,0.0,36.0,8.0,15.0,3.0,2.0,0.0,6.0,4.0,5.0,2.0,2.0,0.7767824389407941,0.7767824389407941
14.0,45.0,30.0,0.0,3.0,24.0,16.0,4.0,5.0,4.0,7.0,4.0,2.0,2.0,6.0,3.0,0.6566141874359639,0.6566141874359639
10.0,6.0,28.0,12.0,9.0,9.0,16.0,30.0,3.0,5.0,3.0,1.0,8.0,8.0,6.0,7.0,0.48588172891700376,0.48588172891700376
12.0,35.0,72.0,8.0,8.0,16.0,15.0,6.0,4.0,2.0,1.0,2.0,7.0,0.0,2.0,1.0,0.8249424200024327,0.9249424200024327
10.0,21.0,18.0,2.0,64.0,4.0,50.0,4.0,3.0,4.0,7.0,1.0,0.0,3.0,5.0,0.0,0.7632484992232151,0.9632484992232151
25.0,8.0,3.0,8.0,8.0,20.0,12.0,27.0,0.0,7.0,2.0,2.0,2.0,8.0,1.0,6.0,0.5904338846488943,0.6904338846488943
15.0,60.0,28.0,14.0,3.0,48.0,45.0,18.0,2.0,4.0,3.0,5.0,2.0,2.0,4.0,3.0,0.8416990252285147,0.9416990252285147
24.0,8.0,20.0,20.0,2.0,14.0,2.0,18.0,2.0,7.0,8.0,8.0,1.0,5.0,1.0,7.0,0.4593374786434991,0.4593374786434991
10.0,2.0,8.0,6.0,40.0,3.0,70.0,35.0,3.0,1.0,2.0,1.0,6.0,2.0,3.0,2.0,0.8371578903249574,0.9371578903249573
12.0,2.0,20.0,54.0,27.0,6.0,5.0,70.0,1.0,1.0,1.0,3.0,6.0,1.0,4.0,3.0,0.8413257032107447,0.9413257032107447
24.0,20.0,10.0,12.0,18.0,10.0,7.0,14.0,5.0,1.0,9.0,4.0,7.0,9.0,6.0,5.0,0.4229771058043591,0.4229771058043591
8.0,36.0,70.0,0.0,0.0,8.0,32.0,1.0,7.0,5.0,3.0,1.0,2.0,7.0,4.0,0.0,0.6822701232789836,0.7822701232789836
15.0,1.0,1.0,63.0,2.0,4.0,1.0,100.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.9777051072807174,1.0
9.0,24.0,20.0,0.0,0.0,8.0,24.0,4.0,8.0,2.0,8.0,4.0,2.0,7.0,5.0,3.0,0.4329273108786987,0.4329273108786987
20.0,8.0,5.0,7.0,9.0,14.0,6.0,20.0,1.0,7.0,4.0,6.0,8.0,5.0,5.0,8.0,0.3970998944429311,0.3970998944429311
27.0,6.0,4.0,40.0,0.0,32.0,3.0,36.0,6.0,5.0,0.0,6.0,3.0,4.0,2.0,5.0,0.6622338242108774,0.6622338242108774
9.0,6.0,35.0,8.0,10.0,8.0,18.0,48.0,0.0,5.0,2.0,2.0,9.0,7.0,7.0,2.0,0.57213430445802,0.57213430445802
60.0,24.0,14.0,0.0,0.0,30.0,4.0,9.0,4.0,5.0,5.0,7.0,1.0,1.0,0.0,8.0,0.6119685607496246,0.6119685607496246
6.0,2.0,20.0,4.0,90.0,1.0,30.0,32.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,4.0,0.9342004700040858,1.0
9.0,2.0,16.0,60.0,40.0,1.0,6.0,45.0,0.0,1.0,6.0,4.0,6.0,0.0,1.0,4.0,0.7733931389864421,0.7733931389864421
16.0,7.0,32.0,15.0,3.0,16.0,2.0,36.0,0.0,6.0,4.0,2.0,2.0,6.0,1.0,5.0,0.6875520384825436,0.6875520384825436
6.0,1.0,15.0,72.0,70.0,1.0,8.0,70.0,1.0,0.0,2.0,1.0,3.0,0.0,2.0,3.0,0.9459837214149548,1.0
42.0,10.0,16.0,36.0,1.0,12.0,3.0,30.0,1.0,3.0,6.0,5.0,0.0,1.0,2.0,7.0,0.7165314407518908,0.8165314407518908
9.0,2.0,5.0,36.0,20.0,2.0,3.0,60.0,0.0,1.0,4.0,5.0,8.0,1.0,2.0,4.0,0.6832938952337284,0.6832938952337284
18.0,8.0,9.0,4.0,90.0,2.0,16.0,14.0,3.0,7.0,0.0,3.0,1.0,1.0,0.0,5.0,0.7744771649912653,0.9744771649912652
24.0,16.0,10.0,30.0,12.0,16.0,3.0,10.0,2.0,6.0,9.0,7.0,4.0,0.0,2.0,9.0,0.4718433774737002,0.4718433774737002
15.0,12.0,32.0,24.0,0.0,9.0,4.0,50.0,2.0,4.0,4.0,2.0,7.0,0.0,3.0,5.0,0.7058495838376189,0.7058495838376189
9.0,6.0,40.0,32.0,70.0,3.0,16.0,35.0,0.0,5.0,3.0,4.0,3.0,2.0,0.0,2.0,0.8660351299809876,1.0
12.0,8.0,20.0,4.0,40.0,3.0,6.0,9.0,1.0,7.0,8.0,3.0,6.0,2.0,1.0,8.0,0.4723487901026992,0.4723487901026992
40.0,16.0,10.0,21.0,0.0,24.0,6.0,8.0,6.0,6.0,9.0,4.0,6.0,2.0,1.0,7.0,0.4912055886228561,0.4912055886228561
54.0,14.0,2.0,10.0,6.0,24.0,2.0,30.0,3.0,5.0,1.0,9.0,1.0,2.0,1.0,7.0,0.6314791914452409,0.6314791914452409
15.0,35.0,32.0,24.0,9.0,18.0,6.0,15.0,2.0,2.0,4.0,2.0,8.0,7.0,1.0,2.0,0.6816228122244548,0.6816228122244548
5.0,24.0,30.0,0.0,0.0,10.0,16.0,2.0,4.0,2.0,7.0,3.0,2.0,9.0,6.0,1.0,0.46524064171123,0.46524064171123
28.0,4.0,16.0,3.0,54.0,2.0,48.0,30.0,3.0,0.0,0.0,2.0,3.0,1.0,2.0,1.0,0.9296482412060302,1.0
6.0,1.0,10.0,40.0,36.0,1.0,12.0,72.0,1.0,0.0,3.0,6.0,5.0,0.0,4.0,1.0,0.8020948044798814,0.9020948044798813
70.0,48.0,15.0,0.0,0.0,28.0,6.0,4.0,3.0,2.0,2.0,6.0,10.0,3.0,1.0,3.0,0.6656165972581021,0.765616597258102
48.0,8.0,8.0,30.0,30.0,3.0,10.0,36.0,2.0,2.0,7.0,1.0,7.0,2.0,3.0,5.0,0.7062813139558118,0.7062813139558118
80.0,18.0,3.0,30.0,0.0,28.0,4.0,24.0,2.0,3.0,2.0,1.0,3.0,3.0,0.0,2.0,0.9235271728673663,1.0
16.0,8.0,10.0,7.0,4.0,6.0,2.0,10.0,0.0,7.0,9.0,6.0,3.0,1.0,1.0,9.0,0.3297435204066922,0.3297435204066922
15.0,5.0,4.0,24.0,27.0,4.0,6.0,50.0,2.0,4.0,3.0,2.0,6.0,0.0,1.0,5.0,0.7454128010052141,0.7454128010052141
10.0,2.0,3.0,24.0,20.0,4.0,12.0,81.0,3.0,1.0,2.0,2.0,8.0,3.0,1.0,0.0,0.7787549872351,0.8787549872350999
18.0,10.0,63.0,0.0,10.0,8.0,18.0,5.0,3.0,9.0,2.0,2.0,9.0,7.0,3.0,4.0,0.5149810476629745,0.6149810476629745
40.0,6.0,3.0,36.0,0.0,14.0,2.0,40.0,6.0,5.0,2.0,0.0,1.0,5.0,1.0,6.0,0.705,0.705
21.0,2.0,1.0,80.0,0.0,12.0,1.0,90.0,4.0,1.0,0.0,2.0,7.0,4.0,0.0,1.0,0.8277351671130082,1.0
54.0,14.0,2.0,4.0,15.0,6.0,20.0,21.0,3.0,5.0,1.0,3.0,2.0,5.0,8.0,4.0,0.6427117821199688,0.6427117821199688
6.0,1.0,4.0,18.0,30.0,1.0,24.0,100.0,1.0,0.0,3.0,7.0,1.0,0.0,5.0,0.0,0.8125224059634665,1.0
27.0,6.0,4.0,40.0,0.0,32.0,3.0,36.0,6.0,5.0,0.0,6.0,3.0,4.0,2.0,5.0,0.6622338242108774,0.6622338242108774
20.0,3.0,2.0,10.0,40.0,3.0,30.0,20.0,1.0,2.0,1.0,9.0,3.0,2.0,7.0,8.0,0.5493612827995785,0.5493612827995785
10.0,2.0,16.0,18.0,0.0,3.0,8.0,100.0,3.0,1.0,0.0,3.0,9.0,2.0,7.0,0.0,0.6837989471152163,0.7837989471152162
24.0,2.0,2.0,100.0,4.0,8.0,1.0,90.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.9824718293208176,1.0
24.0,3.0,2.0,50.0,6.0,4.0,2.0,54.0,5.0,2.0,1.0,5.0,1.0,3.0,1.0,3.0,0.7986344673869787,0.7986344673869787
28.0,70.0,40.0,3.0,72.0,18.0,24.0,4.0,3.0,3.0,3.0,2.0,1.0,7.0,2.0,3.0,0.8507823404221616,1.0
12.0,1.0,4.0,18.0,6.0,5.0,8.0,100.0,1.0,0.0,3.0,7.0,5.0,4.0,7.0,0.0,0.6740009541059221,0.7740009541059221
14.0,1.0,3.0,28.0,20.0,4.0,18.0,63.0,5.0,0.0,2.0,3.0,8.0,3.0,3.0,2.0,0.7089905136889223,0.8089905136889223
12.0,2.0,8.0,60.0,18.0,6.0,5.0,63.0,1.0,1.0,2.0,4.0,7.0,1.0,4.0,2.0,0.7915717371810272,0.8915717371810272
10.0,2.0,6.0,9.0,10.0,4.0,8.0,50.0,3.0,1.0,1.0,8.0,9.0,3.0,2.0,5.0,0.5154083346792493,0.5154083346792493
12.0,18.0,35.0,42.0,90.0,1.0,16.0,25.0,1.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.9726060387558116,1.0
35.0,30.0,21.0,16.0,1.0,54.0,4.0,12.0,2.0,1.0,4.0,0.0,0.0,3.0,0.0,1.0,0.9317248251417142,1.0
42.0,40.0,9.0,6.0,0.0,16.0,4.0,8.0,1.0,3.0,0.0,5.0,9.0,6.0,3.0,2.0,0.6028035277130152,0.6028035277130152
12.0,2.0,8.0,10.0,20.0,2.0,5.0,36.0,1.0,1.0,2.0,9.0,8.0,1.0,4.0,5.0,0.4986756405391186,0.4986756405391186
40.0,2.0,1.0,21.0,0.0,12.0,20.0,64.0,6.0,1.0,0.0,4.0,5.0,4.0,8.0,0.0,0.6715816006790862,0.8715816006790862
18.0,9.0,8.0,6.0,30.0,8.0,8.0,12.0,3.0,8.0,2.0,1.0,7.0,7.0,7.0,4.0,0.4511198690067027,0.4511198690067027
15.0,4.0,8.0,45.0,10.0,4.0,6.0,60.0,2.0,0.0,2.0,4.0,9.0,3.0,1.0,4.0,0.7011237181019527,0.7011237181019527
28.0,2.0,1.0,72.0,0.0,18.0,3.0,90.0,3.0,1.0,0.0,1.0,1.0,3.0,2.0,1.0,0.9434731061875623,1.0
6.0,2.0,24.0,25.0,70.0,1.0,9.0,60.0,1.0,1.0,2.0,0.0,3.0,0.0,0.0,4.0,0.9286669059583323,1.0
10.0,1.0,4.0,12.0,36.0,2.0,24.0,90.0,3.0,0.0,3.0,1.0,5.0,1.0,5.0,1.0,0.8710694340233941,0.9710694340233941
16.0,2.0,4.0,21.0,9.0,2.0,6.0,60.0,0.0,1.0,3.0,4.0,8.0,1.0,5.0,4.0,0.64674288002465,0.64674288002465
8.0,6.0,40.0,3.0,0.0,7.0,16.0,20.0,2.0,5.0,6.0,2.0,10.0,6.0,6.0,1.0,0.45286436841199423,0.45286436841199423
64.0,12.0,45.0,30.0,1.0,24.0,6.0,25.0,0.0,1.0,4.0,1.0,0.0,2.0,1.0,0.0,0.9477878912459543,1.0
16.0,4.0,5.0,42.0,2.0,6.0,3.0,50.0,6.0,3.0,4.0,1.0,1.0,5.0,2.0,5.0,0.692833855070933,0.692833855070933
8.0,24.0,100.0,3.0,20.0,3.0,14.0,4.0,2.0,5.0,0.0,2.0,1.0,2.0,5.0,3.0,0.8301979152115213,0.9301979152115213
54.0,54.0,14.0,20.0,0.0,64.0,6.0,12.0,3.0,3.0,5.0,1.0,0.0,0.0,1.0,1.0,0.9101781421399162,1.0
18.0,2.0,9.0,20.0,80.0,1.0,16.0,49.0,3.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.9629893827871846,1.0
54.0,12.0,2.0,21.0,0.0,50.0,2.0,18.0,3.0,1.0,1.0,4.0,9.0,5.0,1.0,3.0,0.6951388443476477,0.7951388443476477
20.0,49.0,80.0,18.0,18.0,6.0,6.0,12.0,1.0,0.0,2.0,3.0,7.0,1.0,5.0,1.0,0.8256613943968949,1.0
28.0,2.0,5.0,90.0,12.0,6.0,2.0,90.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,0.9394890568917952,1.0
32.0,72.0,50.0,1.0,45.0,28.0,12.0,4.0,4.0,1.0,5.0,0.0,4.0,3.0,4.0,0.0,0.8551145129529932,0.9551145129529932
16.0,5.0,1.0,42.0,4.0,10.0,1.0,70.0,6.0,4.0,0.0,1.0,0.0,9.0,0.0,3.0,0.7017692181140877,0.8017692181140876
6.0,2.0,15.0,16.0,100.0,1.0,18.0,42.0,1.0,1.0,2.0,0.0,0.0,0.0,3.0,1.0,0.9622504486493763,1.0
8.0,9.0,10.0,0.0,15.0,12.0,24.0,10.0,2.0,8.0,9.0,10.0,2.0,1.0,5.0,9.0,0.32847027309410115,0.32847027309410115
18.0,10.0,9.0,0.0,2.0,16.0,3.0,10.0,3.0,9.0,8.0,9.0,1.0,6.0,2.0,9.0,0.28068516416949535,0.28068516416949535
24.0,54.0,70.0,25.0,0.0,16.0,6.0,6.0,2.0,3.0,3.0,0.0,7.0,6.0,1.0,1.0,0.787635937708768,0.887635937708768
4.0,2.0,24.0,12.0,100.0,1.0,35.0,20.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,0.9732109452082894,1.0
18.0,3.0,12.0,30.0,50.0,1.0,4.0,40.0,3.0,2.0,4.0,7.0,5.0,0.0,0.0,6.0,0.696339363422287,0.796339363422287
6.0,1.0,3.0,40.0,20.0,4.0,4.0,90.0,1.0,0.0,2.0,6.0,8.0,3.0,3.0,1.0,0.7304623998566632,0.8304623998566631
60.0,32.0,6.0,1.0,0.0,16.0,12.0,8.0,4.0,4.0,1.0,0.0,9.0,6.0,1.0,2.0,0.6353380872022658,0.6353380872022658
15.0,6.0,7.0,24.0,30.0,2.0,8.0,50.0,2.0,5.0,6.0,2.0,7.0,1.0,2.0,5.0,0.6806814276020412,0.6806814276020412
40.0,32.0,10.0,18.0,6.0,20.0,9.0,7.0,6.0,4.0,9.0,3.0,5.0,1.0,0.0,6.0,0.5822068497038804,0.5822068497038804
8.0,54.0,100.0,0.0,21.0,8.0,24.0,2.0,2.0,3.0,0.0,5.0,4.0,2.0,5.0,1.0,0.8394411409419207,1.0
8.0,3.0,16.0,2.0,100.0,2.0,48.0,20.0,2.0,2.0,0.0,1.0,0.0,1.0,2.0,1.0,0.9640223821520707,1.0
16.0,3.0,5.0,28.0,9.0,4.0,12.0,64.0,6.0,2.0,4.0,3.0,8.0,3.0,4.0,0.0,0.647470553314131,0.7474705533141309
12.0,2.0,32.0,20.0,30.0,4.0,4.0,45.0,1.0,1.0,4.0,1.0,7.0,0.0,3.0,4.0,0.7808220597049261,0.7808220597049261
3.0,24.0,70.0,0.0,20.0,1.0,32.0,5.0,2.0,2.0,3.0,6.0,8.0,0.0,4.0,4.0,0.6872685060228435,0.8872685060228435
60.0,18.0,10.0,16.0,0.0,40.0,6.0,18.0,4.0,7.0,9.0,6.0,1.0,3.0,1.0,7.0,0.5816631969253859,0.6816631969253859
35.0,4.0,3.0,6.0,0.0,14.0,2.0,40.0,2.0,3.0,2.0,1.0,1.0,5.0,1.0,6.0,0.7302967433402215,0.7302967433402215
21.0,60.0,35.0,2.0,8.0,72.0,36.0,6.0,4.0,4.0,2.0,1.0,7.0,1.0,5.0,5.0,0.7812990128754391,0.8812990128754391
18.0,4.0,6.0,80.0,5.0,5.0,2.0,70.0,3.0,3.0,1.0,2.0,4.0,4.0,1.0,3.0,0.8579473933243782,1.0
24.0,9.0,20.0,20.0,2.0,16.0,3.0,18.0,2.0,8.0,8.0,8.0,1.0,6.0,2.0,7.0,0.4459038281617609,0.4459038281617609
10.0,3.0,8.0,2.0,50.0,4.0,70.0,15.0,3.0,2.0,2.0,1.0,5.0,3.0,3.0,2.0,0.8332380897952962,1.0
21.0,80.0,40.0,0.0,70.0,12.0,15.0,2.0,4.0,2.0,3.0,4.0,3.0,1.0,2.0,1.0,0.8891084489487742,1.0
16.0,8.0,20.0,18.0,10.0,6.0,21.0,20.0,6.0,2.0,1.0,3.0,9.0,5.0,4.0,1.0,0.5793653164507989,0.5793653164507989
21.0,1.0,4.0,14.0,12.0,4.0,24.0,90.0,4.0,0.0,3.0,5.0,4.0,3.0,5.0,1.0,0.7718506674845271,0.8718506674845271
24.0,8.0,5.0,18.0,0.0,30.0,6.0,10.0,2.0,7.0,4.0,7.0,1.0,7.0,1.0,9.0,0.4471829105378946,0.5471829105378946
24.0,24.0,12.0,28.0,9.0,15.0,10.0,27.0,2.0,5.0,4.0,3.0,8.0,2.0,3.0,6.0,0.644159094475282,0.644159094475282
30.0,54.0,63.0,35.0,0.0,32.0,8.0,18.0,1.0,3.0,2.0,2.0,1.0,4.0,2.0,3.0,0.9091952763387234,1.0
15.0,36.0,21.0,6.0,0.0,80.0,18.0,12.0,2.0,0.0,4.0,1.0,1.0,2.0,7.0,4.0,0.8215954591820176,1.0
24.0,3.0,2.0,18.0,7.0,8.0,8.0,40.0,2.0,2.0,1.0,7.0,6.0,2.0,7.0,6.0,0.5459880777359615,0.5459880777359615
15.0,8.0,8.0,20.0,7.0,20.0,2.0,20.0,2.0,7.0,7.0,8.0,6.0,8.0,1.0,8.0,0.3766485021844087,0.3766485021844087
32.0,4.0,3.0,48.0,8.0,15.0,8.0,70.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,0.8745699765354727,1.0
30.0,12.0,6.0,4.0,70.0,8.0,24.0,12.0,1.0,1.0,1.0,0.0,3.0,2.0,5.0,1.0,0.8892403460376279,0.9892403460376279
16.0,20.0,56.0,8.0,6.0,6.0,18.0,18.0,0.0,1.0,1.0,7.0,1.0,1.0,3.0,3.0,0.8090693851443679,0.9090693851443679
16.0,5.0,6.0,30.0,14.0,10.0,3.0,70.0,6.0,4.0,5.0,1.0,5.0,9.0,2.0,3.0,0.6135506861249888,0.7135506861249887
24.0,16.0,5.0,9.0,18.0,28.0,6.0,20.0,2.0,6.0,4.0,8.0,7.0,3.0,5.0,8.0,0.48653363279984113,0.48653363279984113
9.0,20.0,64.0,16.0,49.0,3.0,20.0,18.0,0.0,8.0,0.0,0.0,0.0,2.0,1.0,7.0,0.7732019034992602,0.9732019034992603
